PROGRAM_CODE,PROJ_NAME,SPECIES_NAME,RUN_NAME,BROOD_YEAR,STOCK_NAME,STOCK_PROD_AREA_CODE,STOCK_CU_INDEX,STOCK_CU_NAME,STOCK_TYPE_CODE,REARING_TYPE_CODE,FACILITY_NAME,RELEASE_SITE_NAME,REL_CU_INDEX,REL_CU_NAME,RELEASE_STAGE_NAME,MRP_TAGCODE,RELEASE_YEAR,START_DATE,END_DATE,AVE_WEIGHT,PURPOSE_CODE,TRANSFER,RELEASE_COMMENT,RowNum,TaggedClip,TaggedNum,ShedTagNum,NoTagClip,NoTagNum,NoTagPartMarkNum,UnmarkedNum,TotalRelease
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,1999,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Williams Lk R,,,Smolt 0+,NOCN99138,2000,200005,200005,3,B,Y,,1,,0,0,,0,0,900,900
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2007,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Williams Lk R,,,Fed Fry,NOCN07111,2008,200805,200806,1.5,B,Y,,1,,0,0,,0,0,450,450
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2012,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Williams Lk R,,,Fed Fry,NOCN1282,2013,201305,201305,,B,Y,,1,,0,0,,0,0,326,326
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2013,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Williams Lk R,,,Fed Fry,NOCN1358,2014,201405,201406,,B,Y,,1,,0,0,,0,0,640,640
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2014,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,W,H,Williams Lk Schools,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,NOCN1479,2015,20150526,20150526,,B,N,,1,,0,0,,0,0,18,18
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2014,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Williams Lk R,,,Fed Fry,NOCN1478,2015,20150526,20150529,,B,N,,1,,0,0,,0,0,365,365
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2016,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Chilcotin R,,,Fed Fry,NOCN16100,2017,20170525,20170525,,B,Y,,1,,0,0,,0,0,188,188
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2016,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Williams Lk R,,,Fed Fry,NOCN1694,2017,20170531,20170602,1,B,N,,1,,0,0,,0,0,335,335
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2017,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,NOCN1770,2018,20180524,20180524,,B,N,,1,,0,0,,0,0,235,235
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2017,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Williams Lk R,,,Fed Fry,NOCN1771,2018,20180528,20180608,1,B,U,,1,,0,0,,0,0,511,511
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2018,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Chilcotin R,,,Fed Fry,NOCN1876,2019,20190515,20190515,,B,N,,1,,0,0,,0,0,175,175
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2018,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Williams Lk R,,,Fed Fry,NOCN1875,2019,20190526,20190529,,B,N,,1,,0,0,,0,0,427,427
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2019,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Chilcotin R,,,Fed Fry,NOCN19134,2020,20200330,20200331,,B,U,,1,,0,0,,0,0,286,286
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2020,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Chilcotin R,,,Fed Fry,NOCN2095,2021,20210527,20210527,,B,N,,1,,0,0,,0,0,25,25
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2020,Nechako R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Nechako R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,NOCN2094,2021,20210528,20210608,,B,N,,1,,0,0,,0,0,60,60
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2021,Nechako R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Williams Lk R,,,Fed Fry,NOCN2137,2022,20220520,20220609,,P,N,,1,,0,0,,0,0,280,280
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2022,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Chilcotin R,,,Fed Fry,NOCN2232,2023,20230530,20230530,1.5,P,N,,1,,0,0,,0,0,23,23
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2022,Nechako R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Williams Lk R,,,Fed Fry,NOCN2231,2023,20230523,20230623,1.5,P,N,,1,,0,0,,0,0,286,286
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2023,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Chilcotin R,,,Fed Fry,NOCN2314,2024,20240606,20240610,1.5,P,N,,1,,0,0,,0,0,63,63
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,2023,Nechako R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Williams Lk R,,,Fed Fry,NOCN2313,2024,20240523,20240613,1.5,P,N,,1,,0,0,,0,0,252,252
PIP,Central Okanagan Sch,Chinook,Summer,2015,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,Kelowna Schools,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Fed Fry,NOCN1577,2016,201607,201607,1,B,N,,1,,0,0,,0,0,200,200
PIP,Centre Cr,Chinook,Spring,1982,Chehalis R,LWFR,,,W,H,Centre Creek H,Chilliwack R,CK-06,LOWER FRASER RIVER_SU_1.3,Smolt 0+,LV8211,1983,19830613,19830613,4,P,Y,MARKED FOR ESCAPEMENT I.D.,1,,0,0,LV,13930,0,,13930
PIP,Chilako R,Chinook,Spring,1983,Slim Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,W,H,Chilako River H,Slim Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 0+,NOCN8328,1984,19840515,19840515,2.5,P,N,,1,,0,0,,0,0,14000,14000
PIP,Chilako R,Chinook,Spring,1984,Chilako R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,W,H,Chilako River H,Chilako R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Smolt 0+,NOCN8424,1985,19850618,19850618,5,P,N,,1,,0,0,,0,0,5500,5500
PIP,Chilako R,Chinook,Spring,1985,Chilako R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,W,H,Chilako River H,Chilako R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Smolt 0+,NOCN8551,1986,19860410,19860410,5,P,N,,1,,0,0,,0,0,5400,5400
PIP,Chilako R,Chinook,Spring,1986,Chilako R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,W,H,Chilako River H,Chilako R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Smolt 0+,NOCN8647,1987,19870422,19870422,5,P,N,,1,,0,0,,0,0,7000,7000
PIP,Chilako R,Chinook,Spring,1987,Chilako R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,Chilako River H,Chilako R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Smolt 0+,NOCN8727,1988,19880404,19880404,5,P,N,,1,,0,0,,0,0,1000,1000
PIP,Chilako R,Chinook,Spring,1990,Chilako R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,Chilako River H,Chilako R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Smolt 0+,NOCN9059,1991,199105,199105,0,P,N,,1,,0,0,,0,0,4000,4000
PIP,Chilako R,Chinook,Spring,1992,Chilako R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,Chilako River H,Chilako R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Smolt 0+,NOCN9259,1993,199306,199306,8.5,P,N,,1,,0,0,,0,0,2500,2500
PIP,Chilako R,Chinook,Spring,1994,Salmon R/UPFR,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Chilako River H,Salmon R/UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 0+,NOCN9441,1995,19950503,19950503,10,P,N,,1,,0,0,,0,0,3500,3500
PIP,Chilako R,Chinook,Spring,1995,Salmon R/UPFR,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Chilako River H,Chilako R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Smolt 0+,NOCN9561,1996,19960430,19960430,5,B,Y,ACCIDENTAL ESCAPE; FISH MEANT TO GO BACK TO SALMON RIVER,1,,0,0,,0,0,5500,5500
PIP,Chilako R,Chinook,Spring,1996,Salmon R/UPFR,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Chilako River H,Salmon R/UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 0+,NOCN9649,1997,19970515,19970515,5,P,N,,1,,0,0,,0,0,5800,5800
PIP,Chilako R,Chinook,Spring,1997,Salmon R/UPFR,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Chilako River H,Salmon R/UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 0+,NOCN9777,1998,19980501,19980501,0,P,N,,1,,0,0,,0,0,5000,5000
PIP,Chilako R,Chinook,Summer,1998,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Chilako River H,Quesnel R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fall,NOCN98126,1999,199909,199909,6,B,N,,1,,0,0,,0,0,4200,4200
PIP,Gold Trail Sch,Chinook,Spring,1988,Bridge R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,Gold Trail Schools,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Fed Fry,NOCN8841,1989,19890515,19890515,0,B,N,,1,,0,0,,0,0,81,81
PIP,Gold Trail Sch,Chinook,Spring,1989,Bridge R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,Gold Trail Schools,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Fed Fry,NOCN8972,1990,19900601,19900601,0,B,N,,1,,0,0,,0,0,81,81
PIP,Gold Trail Sch,Chinook,Spring,1990,Bridge R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,Gold Trail Schools,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Fed Fry,NOCN9070,1991,199105,199105,0,B,N,,1,,0,0,,0,0,80,80
PIP,Gold Trail Sch,Chinook,Spring,1991,Bridge R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,Gold Trail Schools,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Smolt 0+,NOCN9167,1992,199206,199206,0,B,N,,1,,0,0,,0,0,160,160
PIP,Gold Trail Sch,Chinook,Spring,1992,Bridge R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,Gold Trail Schools,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Fed Fry,NOCN9247,1993,199305,199305,0,B,N,,1,,0,0,,0,0,160,160
PIP,Gold Trail Sch,Chinook,Spring,1993,Bridge R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,Gold Trail Schools,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Smolt 0+,NOCN9358,1994,199405,199405,0,B,N,,1,,0,0,,0,0,240,240
PIP,Gold Trail Sch,Chinook,Spring,1994,Bridge R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,Gold Trail Schools,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Smolt 0+,NOCN9459,1995,199505,199505,0,B,N,,1,,0,0,,0,0,80,80
PIP,Gold Trail Sch,Chinook,Spring,1996,Bridge R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,Gold Trail Schools,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Fed Fry,NOCN96135,1997,199705,199705,2,B,N,,1,,0,0,,0,0,82,82
PIP,Gold Trail Sch,Chinook,Spring,2000,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Gold Trail Schools,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 0+,NOCN0085,2001,200105,200105,3,B,N,,1,,0,0,,0,0,150,150
PIP,Gold Trail Sch,Chinook,Spring,2001,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Gold Trail Schools,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 0+,NOCN0196,2002,200205,200205,0,B,N,,1,,0,0,,0,0,150,150
PIP,Kamloops Sch,Chinook,Summer,1985,Clearwater R Up,TOMF,CK-19,NORTH THOMPSON_SU_1.3,M,H,North Thompson Schools,Clearwater R Up,CK-19,NORTH THOMPSON_SU_1.3,Fed Fry,NOCN8555,1986,19860331,19860331,0,B,N,,1,,0,0,,0,0,95,95
PIP,Kamloops Sch,Chinook,Summer,1986,Clearwater R Up,TOMF,CK-19,NORTH THOMPSON_SU_1.3,M,H,North Thompson Schools,Clearwater R Up,CK-19,NORTH THOMPSON_SU_1.3,Fed Fry,NOCN8656,1987,19870401,19870401,0,B,N,,1,,0,0,,0,0,72,72
PIP,Kamloops Sch,Chinook,Summer,1987,Clearwater R Up,TOMF,CK-19,NORTH THOMPSON_SU_1.3,M,H,North Thompson Schools,Clearwater R Up,CK-19,NORTH THOMPSON_SU_1.3,Fed Fry,NOCN8729,1988,19880430,19880430,0,B,N,,1,,0,0,,0,0,72,72
PIP,Kamloops Sch,Chinook,Summer,1988,Clearwater R Up,TOMF,CK-19,NORTH THOMPSON_SU_1.3,M,H,North Thompson Schools,Clearwater R Up,CK-19,NORTH THOMPSON_SU_1.3,Fed Fry,NOCN8835,1989,19890515,19890515,0,B,N,,1,,0,0,,0,0,80,80
PIP,Kamloops Sch,Chinook,Summer,1989,Clearwater R Up,TOMF,CK-19,NORTH THOMPSON_SU_1.3,M,H,North Thompson Schools,Clearwater R Up,CK-19,NORTH THOMPSON_SU_1.3,Fed Fry,NOCN8963,1990,199005,199005,0,B,N,,1,,0,0,,0,0,75,75
PIP,Kamloops Sch,Chinook,Summer,1990,Clearwater R Up,TOMF,CK-19,NORTH THOMPSON_SU_1.3,M,H,North Thompson Schools,Clearwater R Up,CK-19,NORTH THOMPSON_SU_1.3,Fed Fry,NOCN9069,1991,199105,199105,0,B,N,,1,,0,0,,0,0,160,160
PIP,Kamloops Sch,Chinook,Summer,1991,Clearwater R Up,TOMF,CK-19,NORTH THOMPSON_SU_1.3,M,H,North Thompson Schools,Clearwater R Up,CK-19,NORTH THOMPSON_SU_1.3,Fed Fry,NOCN9166,1992,199206,199206,0,B,N,,1,,0,0,,0,0,160,160
PIP,Kamloops Sch,Chinook,Summer,1992,Clearwater R Up,TOMF,CK-19,NORTH THOMPSON_SU_1.3,M,H,North Thompson Schools,Clearwater R Up,CK-19,NORTH THOMPSON_SU_1.3,Fed Fry,NOCN9245,1993,199305,199305,0,B,N,,1,,0,0,,0,0,160,160
PIP,Morley R Sch,Chinook,Spring,2018,Morley R,YUKN,CK-68,YUKON RIVER-TESLIN HEADWATERS,M,H,Morley River Schools,Deadman R,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,NOCN1889,2019,20190606,20190606,,B,N,,1,,0,0,,0,0,105,105
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,1990,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN9067,1991,199105,199105,0,B,N,,1,,0,0,,0,0,80,80
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,1991,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN9179,1992,199206,199206,0,B,N,,1,,0,0,,0,0,80,80
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,1992,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN9243,1993,199305,199305,0,B,N,,1,,0,0,,0,0,80,80
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,1993,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN9357,1994,199405,199405,0,B,N,,1,,0,0,,0,0,400,400
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,1994,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN9456,1995,199505,199505,0,B,N,,1,,0,0,,0,0,500,500
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,1995,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN9528,1996,199605,199605,2,B,N,,1,,0,0,,0,0,750,750
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,1996,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN9642,1997,19970430,19970430,2,B,N,,1,,0,0,,0,0,600,600
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,1997,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN9762,1998,199805,199805,2,B,N,,1,,0,0,,0,0,1200,1200
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,1998,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN9885,1999,199904,199904,3,B,N,CLASSROOM INCUBATION; RELEASE #'S ESTIMATED.,1,,0,0,,0,0,1200,1200
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,1999,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN9911,2000,200005,200005,3,B,N,,1,,0,0,,0,0,1000,1000
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2000,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN0084,2001,200105,200105,3,B,N,,1,,0,0,,0,0,600,600
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2001,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN0199,2002,200205,200205,3,B,N,,1,,0,0,,0,0,600,600
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2002,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN0252,2003,200305,200306,3,B,N,CLASSROOM INCUBATION SIZE AND DATE ESTIMATED,1,,0,0,,0,0,600,600
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2003,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN0323,2004,200405,200405,3,B,N,,1,,0,0,,0,0,585,585
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2004,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN0445,2005,200505,200505,2,B,N,,1,,0,0,,0,0,600,600
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2005,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN0529,2006,200605,200605,3,B,N,,1,,0,0,,0,0,600,600
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2006,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN0611,2007,200705,200705,3,B,N,CLASSROOM INCUBATION.,1,,0,0,,0,0,600,600
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2007,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN0733,2008,200805,200805,3,B,N,CLASSROOM INCUBATION,1,,0,0,,0,0,600,600
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2008,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN0804,2009,200905,200905,3,B,N,RELEASE WEIGHT ESTIMATED. CLASSROOM INCUBATION.,1,,0,0,,0,0,650,650
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2010,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Fed Fry,NOCN1093,2011,20110401,20110401,,B,N,,1,,0,0,,0,0,1770,1770
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2013,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Fed Fry,NOCN1378,2014,201405,201406,2.5,B,N,,1,,0,0,,0,0,2000,2000
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2014,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Fed Fry,NOCN1488,2015,20150501,20150615,3,B,N,,1,,0,0,,0,0,990,990
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2015,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Fed Fry,NOCN1576,2016,201606,201606,1,B,N,,1,,0,0,,0,0,864,864
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2016,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Fed Fry,NOCN1673,2017,201706,201706,,B,N,,1,,0,0,,0,0,645,645
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2017,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Fed Fry,NOCN1766,2018,201806,201806,1,B,N,,1,,0,0,,0,0,1183,1183
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2018,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Fed Fry,NOCN1822,2019,20190601,20190630,,B,N,,1,,0,0,,0,0,1120,1120
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2020,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Fed Fry,NOCN2089,2021,20210429,20210624,,B,N,,1,,0,0,,0,0,500,500
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2021,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Fed Fry,NOCN2131,2022,20220502,20220602,,P,N,,1,,0,0,,0,0,505,505
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2022,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Fed Fry,NOCN2214,2023,20230501,20230630,,P,N,,1,,0,0,,0,0,1000,1000
PIP,N Okanagan-Shuswap Sch,Chinook,Summer,2023,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,N Okanagan-Shuswap Sch,Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Fed Fry,NOCN2339,2024,20240423,20240620,,P,N,,1,,0,0,,0,0,850,850
PIP,N`Quatqua,Chinook,Spring,2020,Bridge R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,N'Quatqua H,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Fed Fry,NOCN2092,2021,20210830,20210902,5.8,B,N,2986 PIT Tagged,1,,0,0,,0,0,8682,8682
PIP,N`Quatqua,Chinook,Spring,2021,Bridge R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,N'Quatqua H,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Fed Fall,NOCN2177,2022,20220909,20220909,5.6,P,N,,1,,0,0,,0,0,21292,21292
